"","year","male","region","race","bday_m_cutoff","stem","education","income","score","varsity","single_parent_hh"
"12698",2017,1,4,3,100,0,15,69271,1330,0,0
"12699",2017,0,4,3,-100,0,11,54104,1060,0,0
"12700",2017,1,4,1,-33,0,17,93399,1500,1,0
"12701",2017,1,4,1,35,0,12,92474,1170,0,0
"12702",2017,0,4,1,-122,0,11,52248,1030,0,1
"12703",2017,0,4,1,-61,0,10,54031,960,0,0
"12704",2017,0,4,2,-54,0,9,24696,870,0,1
"12705",2017,0,4,1,100,0,15,57922,1300,0,0
"12706",2017,0,4,2,2,0,11,36483,1010,0,0
"12707",2017,0,4,3,2,0,10,41635,950,0,0
"12708",2017,0,4,3,-30,0,10,43224,960,1,0
"12709",2017,1,4,1,35,0,17,97691,1520,1,0
"12710",2017,0,4,2,13,0,10,24021,910,0,1
"12711",2017,1,4,2,-31,0,15,54018,1310,0,0
"12712",2017,1,4,2,-88,0,12,48559,1080,1,0
"12713",2017,0,4,5,102,0,8,29951,800,0,1
"12714",2017,1,4,4,-37,0,15,52766,1320,0,1
"12715",2017,1,4,1,0,0,10,68592,1010,0,0
"12716",2017,0,4,2,-130,0,13,21317,1140,0,1
"12717",2017,1,4,3,113,0,13,69141,1220,1,0
"12718",2017,1,4,1,40,0,12,64300,1130,0,1
"12719",2017,0,4,4,31,0,16,44290,1370,0,0
"12720",2017,1,4,1,-89,0,13,70200,1220,0,1
"12721",2017,0,4,1,88,0,12,67187,1130,1,0
"12722",2017,1,4,1,101,0,18,87591,1580,0,0
"12723",2017,0,4,1,-154,0,11,54600,1040,0,1
"12724",2017,1,4,1,28,0,16,75757,1400,1,1
"12725",2017,0,4,2,36,0,12,44131,1100,0,0
"12726",2017,0,4,1,-178,0,9,45560,910,0,1
"12727",2017,0,4,1,-90,0,17,77412,1500,0,0
"12728",2017,1,4,2,-75,0,16,55504,1380,0,0
"12729",2017,1,4,1,18,0,14,80280,1290,0,0
"12730",2017,0,4,1,37,0,11,54283,1030,0,0
"12731",2017,0,4,1,126,0,9,38383,860,1,1
"12732",2017,0,4,2,119,0,9,47142,880,0,0
"12733",2017,0,4,3,-178,0,10,39395,960,0,0
"12734",2017,1,4,1,97,0,19,92439,1600,0,0
"12735",2017,0,4,2,-35,0,12,31742,1090,0,1
"12736",2017,0,4,1,172,0,18,73961,1540,0,0
"12737",2017,0,4,1,-112,0,13,43981,1180,1,1
"12738",2017,0,4,4,95,0,11,32439,1000,0,1
"12739",2017,1,4,1,-102,0,17,68563,1490,1,0
"12740",2017,1,4,3,-163,0,15,70853,1350,0,0
"12741",2017,0,4,1,71,0,10,51721,950,0,0
"12742",2017,0,4,1,-170,0,11,64798,1050,1,0
"12743",2017,1,4,1,49,0,11,62163,1030,0,1
"12744",2017,1,4,1,164,0,19,93873,1600,1,0
"12745",2017,0,4,3,116,0,8,29806,780,1,1
"12746",2017,1,4,3,56,0,13,49710,1150,1,0
"12747",2017,1,4,1,65,0,16,69933,1410,0,1
"12748",2017,1,4,2,-44,0,18,59435,1520,0,0
"12749",2017,1,4,1,-5,0,13,66051,1190,0,0
"12750",2017,0,4,1,-17,0,11,79321,1090,0,0
"12751",2017,0,4,2,132,0,14,29408,1200,0,1
"12752",2017,1,4,3,123,0,11,79512,1060,0,0
"12753",2017,0,4,3,-77,0,11,59632,1050,0,0
"12754",2017,0,4,1,-29,0,14,61748,1260,0,0
"12755",2017,0,4,1,87,0,12,90778,1190,1,0
"12756",2017,1,4,2,-32,0,13,66298,1190,0,0
"12757",2017,0,4,3,-92,0,12,47839,1110,1,0
"12758",2017,0,4,1,53,0,13,73278,1210,1,0
"12759",2017,1,4,1,62,0,12,62943,1140,0,1
"12760",2017,1,4,1,138,0,11,72866,1070,1,0
"12761",2017,1,4,1,-27,0,12,58813,1110,0,1
"12762",2017,0,4,1,81,0,14,50029,1250,0,0
"12763",2017,0,4,1,-49,0,10,64565,1010,0,0
"12764",2017,0,4,1,175,0,13,63726,1200,0,0
"12765",2017,0,4,1,-40,0,13,57342,1160,0,1
"12766",2017,1,4,1,14,0,11,83005,1080,0,0
"12767",2017,0,4,2,-96,0,11,30809,1000,0,1
"12768",2017,1,4,2,80,0,15,70675,1340,1,0
"12769",2017,0,4,3,-5,0,11,49532,1040,0,0
"12770",2017,0,4,4,90,0,12,43927,1100,1,0
"12771",2017,1,4,1,53,0,12,86027,1160,0,0
"12772",2017,1,4,1,-88,0,17,81607,1520,0,0
"12773",2017,0,4,3,52,0,10,41243,960,0,1
"12774",2017,0,4,3,-168,0,10,30492,930,0,1
"12775",2017,1,4,2,131,0,12,44789,1110,1,0
"12776",2017,0,4,1,-94,0,15,66027,1360,0,0
"12777",2017,1,4,1,92,0,17,90174,1510,1,0
"12778",2017,1,4,1,104,0,10,70856,990,0,1
"12779",2017,1,4,1,148,0,16,92180,1460,0,0
"12780",2017,0,4,2,-34,0,11,36245,990,0,1
"12781",2017,0,4,1,-97,0,18,94223,1590,0,0
"12782",2017,0,4,2,-63,0,12,32306,1070,0,0
"12783",2017,0,4,2,89,0,15,50222,1330,0,0
"12784",2017,1,4,4,-57,0,12,60124,1110,0,0
"12785",2017,0,4,1,-32,0,18,79486,1580,1,0
"12786",2017,1,4,3,7,0,15,87924,1370,0,0
"12787",2017,1,4,3,-75,0,11,52333,1060,0,1
"12788",2017,1,4,1,-149,0,13,64107,1200,0,1
"12789",2017,0,4,3,-129,0,16,57381,1390,1,0
"12790",2017,1,4,1,51,0,12,65029,1120,0,1
"12791",2017,1,4,2,-59,0,13,56967,1170,1,0
"12792",2017,0,4,1,172,0,11,82524,1090,0,0
"12793",2017,1,4,3,-17,0,18,67427,1540,1,0
"12794",2017,0,4,1,124,0,11,37550,1000,1,1
"12795",2017,0,4,1,-163,0,11,52234,1020,1,0
"12796",2017,1,4,1,-145,0,11,71834,1080,0,0
"12797",2017,1,4,3,-21,0,10,54190,960,0,1
"12798",2017,1,4,1,-9,0,11,80393,1090,0,0
"12799",2017,1,4,1,-11,0,14,63586,1270,0,1
"12800",2017,0,4,1,128,0,14,45714,1250,0,1
"12801",2017,1,4,1,-116,0,11,87679,1090,0,0
"12802",2017,0,4,2,-107,0,10,20132,900,0,0
"12803",2017,1,4,4,68,0,12,80010,1140,1,0
"12804",2017,1,4,2,-23,0,13,47536,1150,0,1
"12805",2017,0,4,1,-62,0,13,62094,1210,0,0
"12806",2017,0,4,1,-137,0,11,59977,1050,1,0
"12807",2017,1,4,1,-71,0,12,71796,1150,0,1
"12808",2017,0,4,4,116,0,17,46854,1460,0,0
"12809",2017,1,4,2,140,0,15,67940,1330,1,0
"12810",2017,0,4,1,-21,0,12,55251,1110,0,0
"12811",2017,1,4,1,-136,0,15,85165,1380,0,0
"12812",2017,1,4,2,76,0,10,40959,930,0,1
"12813",2017,0,4,1,87,0,12,41033,1090,0,1
"12814",2017,1,4,1,19,0,12,78412,1160,0,0
"12815",2017,0,4,1,-12,0,14,79383,1310,0,0
"12816",2017,0,4,3,-183,0,12,37063,1090,0,0
"12817",2017,0,4,4,-182,0,14,68106,1260,0,0
"12818",2017,0,4,2,88,0,10,37240,950,0,0
"12819",2017,1,4,3,109,0,12,69269,1140,0,0
"12820",2017,0,4,1,18,0,15,65443,1310,0,0
"12821",2017,0,4,1,43,0,12,47651,1110,0,1
"12822",2017,0,4,3,-31,0,10,45133,960,0,0
"12823",2017,1,4,1,27,0,12,70712,1110,0,0
"12824",2017,1,4,4,-118,0,12,49793,1110,1,0
"12825",2017,1,4,1,64,0,13,72163,1210,0,0
"12826",2017,0,4,2,-181,0,11,49042,1010,0,0
"12827",2017,1,4,1,-8,0,10,63247,1000,0,0
"12828",2017,0,4,1,-30,0,15,81450,1350,1,0
"12829",2017,1,4,1,168,0,11,71788,1070,0,0
"12830",2017,1,4,1,-122,0,15,77776,1370,1,0
"12831",2017,1,4,2,177,0,9,39313,860,0,1
"12832",2017,1,4,2,95,0,11,30904,990,0,1
"12833",2017,0,4,1,-5,0,13,51973,1190,0,0
"12834",2017,1,4,2,-38,0,10,50519,980,0,0
"12835",2017,1,4,1,-142,0,15,84772,1380,1,0
"12836",2017,1,4,1,-122,0,15,85221,1350,0,0
"12837",2017,0,4,2,99,0,11,49283,1030,0,0
"12838",2017,1,4,1,-65,0,12,81817,1150,0,0
"12839",2017,0,4,4,-14,0,15,30356,1290,0,1
"12840",2017,0,4,2,105,0,10,49748,940,0,0
"12841",2017,1,4,1,143,0,17,83648,1510,1,0
"12842",2017,1,4,3,-76,0,17,65571,1470,0,0
"12843",2017,0,4,1,-175,0,12,77677,1160,0,0
"12844",2017,1,4,4,89,0,13,71261,1180,0,0
"12845",2017,0,4,1,-141,0,15,75311,1360,1,0
"12846",2017,0,4,1,129,0,13,73123,1200,0,0
"12847",2017,0,4,1,145,0,16,63088,1390,1,0
"12848",2017,1,4,2,128,0,11,57852,1040,0,0
"12849",2017,1,4,1,-79,0,13,82209,1230,1,0
"12850",2017,0,4,1,-104,0,11,51605,1030,0,1
"12851",2017,0,4,1,-111,0,12,59216,1140,0,1
"12852",2017,1,4,1,-52,0,12,80851,1150,1,0
"12853",2017,1,4,2,55,0,11,37884,1020,0,1
"12854",2017,1,4,1,165,0,13,95721,1230,0,0
"12855",2017,1,4,1,-4,0,15,95972,1390,0,0
"12856",2017,0,4,1,103,0,13,47613,1170,0,1
"12857",2017,0,4,3,-126,0,13,70590,1190,0,0
"12858",2017,0,4,1,44,0,17,60652,1470,0,0
"12859",2017,0,4,3,144,0,10,49750,970,0,0
"12860",2017,0,4,2,-44,0,12,29710,1070,0,1
"12861",2017,1,4,3,-71,0,15,64803,1340,1,0
"12862",2017,0,4,1,-89,0,11,55051,1020,0,0
"12863",2017,0,4,1,130,0,14,76114,1270,0,0
"12864",2017,1,4,4,-80,0,10,53912,980,1,1
"12865",2017,1,4,1,-165,0,14,72479,1300,0,0
"12866",2017,0,4,1,5,0,11,51687,1050,0,0
"12867",2017,0,4,3,136,0,14,48301,1260,1,1
"12868",2017,0,4,1,-54,0,14,72814,1280,1,0
"12869",2017,0,4,2,-82,0,11,49598,1030,0,0
"12870",2017,1,4,1,166,0,10,77810,1010,0,1
"12871",2018,0,4,3,142,0,11,58908,1060,0,0
"12872",2018,0,4,1,62,0,13,57467,1160,0,0
"12873",2018,1,4,3,97,0,13,69241,1200,0,0
"12874",2018,0,4,1,139,0,10,74634,980,0,0
"12875",2018,0,4,2,72,0,12,43664,1100,1,0
"12876",2018,0,4,3,-136,0,8,27975,780,0,1
"12877",2018,1,4,3,-70,0,14,57310,1230,0,0
"12878",2018,0,4,1,-45,0,12,60883,1110,0,0
"12879",2018,0,4,1,170,0,11,75274,1090,0,0
"12880",2018,0,4,2,-14,0,10,46278,970,0,0
"12881",2018,1,4,1,26,0,14,92252,1330,1,0
"12882",2018,0,4,1,97,0,11,56264,1020,0,1
"12883",2018,0,4,1,-28,0,17,48774,1440,0,1
"12884",2018,1,4,1,11,0,12,82373,1140,0,0
"12885",2018,0,4,1,-124,0,12,66144,1110,0,0
"12886",2018,0,4,2,140,0,16,53690,1400,0,0
"12887",2018,0,4,1,34,0,10,64260,990,0,0
"12888",2018,0,4,1,40,0,9,62175,910,0,0
"12889",2018,0,4,3,-1,0,15,46720,1300,0,1
"12890",2018,1,4,2,-46,0,11,44927,1040,0,1
"12891",2018,0,4,3,-52,0,10,43394,970,0,0
"12892",2018,0,4,1,68,0,15,75271,1370,0,0
"12893",2018,1,4,1,32,0,13,80530,1240,0,0
"12894",2018,1,4,2,155,0,10,27928,950,0,1
"12895",2018,1,4,1,63,0,11,76866,1080,0,0
"12896",2018,1,4,1,18,0,14,96157,1300,1,0
"12897",2018,0,4,1,-144,0,11,74435,1080,0,0
"12898",2018,0,4,1,-154,0,10,58311,970,0,0
"12899",2018,0,4,4,108,0,14,58048,1250,0,0
"12900",2018,0,4,1,43,0,14,51742,1240,0,1
"12901",2018,1,4,3,129,0,12,68686,1140,0,0
"12902",2018,1,4,1,-172,0,16,92902,1450,0,0
"12903",2018,1,4,1,15,0,11,60903,1030,0,1
"12904",2018,0,4,1,-100,0,10,49245,980,0,1
"12905",2018,1,4,1,-96,0,14,73723,1280,0,1
"12906",2018,1,4,1,140,0,12,76171,1130,0,1
"12907",2018,0,4,1,59,0,12,55224,1120,0,0
"12908",2018,1,4,1,-126,0,13,85185,1210,0,0
"12909",2018,1,4,1,101,0,13,95221,1250,1,0
"12910",2018,0,4,1,-98,0,13,73987,1200,0,0
"12911",2018,1,4,2,68,0,8,37531,790,0,1
"12912",2018,0,4,2,94,0,10,28412,950,0,0
"12913",2018,0,4,2,-65,0,9,18892,870,0,1
"12914",2018,0,4,1,-82,0,10,52867,960,0,1
"12915",2018,0,4,1,-172,0,14,75022,1300,0,0
"12916",2018,1,4,2,148,0,11,57140,1050,1,0
"12917",2018,0,4,1,-98,0,16,64171,1420,1,0
"12918",2018,0,4,1,71,0,11,59585,1040,0,0
"12919",2018,1,4,1,-16,0,14,87300,1310,0,0
"12920",2018,1,4,1,-103,0,18,78871,1540,0,0
"12921",2018,0,4,1,167,0,12,58496,1140,0,1
"12922",2018,1,4,2,-6,0,15,60229,1310,0,0
"12923",2018,0,4,1,125,0,13,70866,1180,1,0
"12924",2018,1,4,1,23,0,10,71465,1010,0,0
"12925",2018,1,4,3,161,0,13,80552,1240,0,0
"12926",2018,0,4,1,-52,0,14,57816,1240,0,0
"12927",2018,1,4,1,168,0,11,68885,1070,1,1
"12928",2018,0,4,2,171,0,10,34413,940,0,1
"12929",2018,0,4,1,-47,0,10,49348,960,0,1
"12930",2018,1,4,4,96,0,13,62162,1180,1,0
"12931",2018,1,4,3,-77,0,17,65728,1490,0,0
"12932",2018,1,4,1,132,0,13,88623,1210,0,0
"12933",2018,1,4,1,65,0,10,75453,980,1,0
"12934",2018,0,4,1,58,0,9,41904,890,0,1
"12935",2018,0,4,1,84,0,13,76993,1230,0,0
"12936",2018,0,4,1,49,0,12,44838,1090,0,0
"12937",2018,0,4,3,-181,0,11,59404,1040,0,0
"12938",2018,0,4,1,153,0,13,60907,1180,0,0
"12939",2018,1,4,1,-116,0,13,79608,1200,0,0
"12940",2018,0,4,1,-144,0,10,58727,970,0,0
"12941",2018,1,4,1,27,0,15,95276,1380,0,0
"12942",2018,1,4,2,159,0,10,44238,980,0,1
"12943",2018,0,4,4,169,0,13,54746,1160,0,1
"12944",2018,0,4,2,-163,0,9,26299,860,0,0
"12945",2018,1,4,1,46,0,10,68485,1010,0,0
"12946",2018,1,4,1,65,0,15,70292,1360,0,1
"12947",2018,1,4,2,11,0,10,49677,940,1,1
"12948",2018,1,4,2,93,0,9,39588,870,0,0
"12949",2018,1,4,1,145,0,14,77992,1290,0,0
"12950",2018,0,4,1,-25,0,12,63460,1110,0,0
"12951",2018,0,4,1,-21,0,14,81487,1310,1,0
"12952",2018,0,4,1,-25,0,19,82541,1600,0,0
"12953",2018,1,4,2,-90,0,13,58586,1170,0,0
"12954",2018,1,4,1,-136,0,16,71522,1430,0,1
"12955",2018,1,4,3,43,0,13,76621,1210,0,0
"12956",2018,0,4,1,2,0,16,72719,1410,1,0
"12957",2018,1,4,1,159,0,14,75858,1290,0,0
"12958",2018,0,4,1,-77,0,17,58662,1440,0,0
"12959",2018,1,4,1,80,0,14,83103,1280,0,0
"12960",2018,1,4,1,33,0,12,88599,1140,1,0
"12961",2018,0,4,3,143,0,12,60740,1120,0,0
"12962",2018,1,4,3,154,0,14,54520,1230,0,1
"12963",2018,1,4,1,-81,0,13,84973,1240,0,0
"12964",2018,1,4,3,136,0,13,54718,1200,0,1
"12965",2018,1,4,3,55,0,13,54887,1180,0,0
"12966",2018,0,4,2,65,0,9,47891,910,0,0
"12967",2018,1,4,2,147,0,10,59038,990,0,0
"12968",2018,0,4,1,107,0,12,52898,1120,0,1
"12969",2018,0,4,2,30,0,8,38818,820,0,0
"12970",2018,1,4,1,4,0,12,86612,1170,1,0
"12971",2018,0,4,4,101,0,11,66933,1070,0,0
"12972",2018,1,4,2,-99,0,14,71169,1260,1,0
"12973",2018,0,4,1,-148,0,9,47037,880,0,1
"12974",2018,0,4,3,-147,0,11,46121,1010,1,1
"12975",2018,1,4,1,-1,0,13,70791,1220,0,0
"12976",2018,0,4,1,-67,0,12,45506,1090,0,1
"12977",2018,0,4,1,159,0,17,69739,1480,0,0
"12978",2018,1,4,3,-82,0,11,63896,1060,0,0
"12979",2018,1,4,1,-64,0,17,80350,1500,1,1
"12980",2018,1,4,1,-174,0,14,58479,1270,1,1
"12981",2018,1,4,1,176,0,12,98961,1170,0,0
"12982",2018,1,4,3,-156,0,10,53693,980,0,1
"12983",2018,0,4,1,-136,0,12,55624,1090,0,0
"12984",2018,0,4,1,95,0,10,41285,930,0,1
"12985",2018,0,4,2,-147,0,11,33489,990,0,0
"12986",2018,0,4,1,-10,0,11,82821,1070,1,0
"12987",2018,0,4,1,21,0,9,62584,900,0,0
"12988",2018,1,4,1,-151,0,19,100833,1600,1,0
"12989",2018,0,4,2,170,0,11,49254,1010,0,0
"12990",2018,0,4,2,69,0,10,33576,930,0,1
"12991",2018,0,4,1,68,0,12,58197,1120,1,0
"12992",2018,0,4,3,-110,0,13,58588,1200,1,0
"12993",2018,1,4,1,-72,0,17,85776,1500,0,0
"12994",2018,1,4,3,114,0,15,61912,1350,0,0
"12995",2018,1,4,2,52,0,13,52728,1200,0,0
"12996",2018,1,4,1,34,0,11,66256,1040,0,1
"12997",2018,0,4,1,106,0,15,50021,1310,0,0
"12998",2018,0,4,1,-82,0,12,63399,1120,0,0
"12999",2018,0,4,1,-168,0,11,59353,1060,0,1
"13000",2018,1,4,2,-97,0,11,49236,1040,1,0
"13001",2018,1,4,1,-71,0,16,86057,1460,1,0
"13002",2018,0,4,1,104,0,9,43120,900,0,1
"13003",2018,1,4,1,127,0,16,99919,1440,1,0
"13004",2018,1,4,2,113,0,10,73102,1010,0,0
"13005",2018,1,4,1,113,0,13,86212,1250,0,0
"13006",2018,0,4,2,133,0,11,27936,1020,1,1
"13007",2018,1,4,1,89,0,14,104533,1330,0,0
"13008",2018,1,4,2,163,0,9,54567,900,0,1
"13009",2018,0,4,2,-52,0,8,30086,780,0,1
"13010",2018,1,4,2,-67,0,10,57554,970,0,0
"13011",2018,0,4,2,51,0,13,38029,1150,0,0
"13012",2018,0,4,3,-5,0,11,25663,1000,0,1
"13013",2018,1,4,5,-25,0,13,53932,1190,0,1
"13014",2018,1,4,1,158,0,17,79523,1500,0,1
"13015",2018,1,4,2,104,0,12,46450,1120,0,0
"13016",2018,0,4,4,-162,0,12,51943,1110,1,0
"13017",2018,0,4,1,154,0,11,58343,1070,0,1
"13018",2018,1,4,2,-44,0,14,45770,1230,0,1
"13019",2018,1,4,2,137,0,11,60527,1070,0,0
"13020",2018,1,4,2,164,0,8,42323,820,0,1
"13021",2018,1,4,1,180,0,10,78191,1030,0,0
"13022",2018,1,4,1,43,0,13,64408,1170,0,1
"13023",2018,1,4,2,34,0,10,68480,970,0,0
"13024",2018,0,4,1,-42,0,13,45369,1160,1,1
"13025",2018,1,4,2,-1,0,13,67541,1200,0,0
"13026",2018,1,4,1,-18,0,13,94385,1260,0,0
"13027",2018,1,4,1,-18,0,12,80540,1130,0,1
"13028",2018,1,4,3,-173,0,13,49171,1180,0,1
"13029",2018,0,4,1,147,0,10,45502,960,0,1
"13030",2018,0,4,1,-83,0,12,48825,1080,0,1
"13031",2018,1,4,1,51,0,17,82472,1490,0,0
"13032",2018,0,4,3,-109,0,11,47890,1050,0,0
"13033",2018,1,4,2,141,0,12,62899,1100,0,0
"13034",2018,1,4,3,154,0,18,76150,1550,0,0
"13035",2018,1,4,2,-103,0,11,44132,1010,0,1
"13036",2018,0,4,1,-87,0,11,55960,1040,0,0
"13037",2018,1,4,1,120,0,17,78943,1500,0,0
"13038",2018,0,4,1,-100,0,14,58618,1260,0,0
"13039",2018,1,4,1,-43,0,15,86446,1390,1,0
"13040",2018,0,4,1,80,0,10,64193,990,0,0
"13041",2018,1,4,1,-32,0,12,60271,1100,0,1
"13042",2018,0,4,1,-148,0,14,81991,1300,1,0
"13043",2018,0,4,1,-115,0,14,54674,1230,0,1
"13044",2018,0,4,4,7,0,13,35639,1130,0,0
"13045",2018,0,4,1,-109,0,12,73126,1160,0,0
"13046",2018,1,4,3,122,0,16,65765,1390,0,0
"13047",2018,0,4,1,-92,0,16,46345,1370,0,1
"13048",2018,1,4,1,-178,0,15,82629,1380,0,0
"13049",2018,0,4,2,122,0,13,23419,1110,0,1
"13050",2018,0,4,1,114,0,19,81996,1600,1,0
"13051",2018,0,4,2,73,0,9,33140,870,0,1
"13052",2018,0,4,1,156,0,14,55170,1240,0,1
"13053",2018,0,4,1,-30,0,11,73619,1050,0,0
"13054",2018,0,4,2,-157,0,10,33060,950,0,1
"13055",2018,0,4,3,67,0,9,56871,910,0,0
"13056",2018,0,4,2,149,0,7,21598,700,0,1
"13057",2018,0,4,1,8,0,11,47402,1050,0,1
"13058",2018,0,4,1,149,0,12,69356,1130,1,0
"13059",2018,0,4,1,157,0,13,76414,1200,0,0
"13060",2018,1,4,2,-55,0,12,59920,1100,1,0
"13061",2018,0,4,1,-98,0,12,71757,1160,0,0
"13062",2018,0,4,4,155,0,12,34468,1090,0,1
"13063",2018,1,4,1,135,0,11,75642,1060,0,0
"13064",2018,1,4,1,-113,0,17,83409,1480,1,0
"13065",2018,0,4,3,85,0,13,39240,1150,0,1
"13066",2018,0,4,2,-104,0,11,58362,1050,0,0
"13067",2018,0,4,4,158,0,9,47195,870,0,0
"13068",2018,0,4,2,178,0,8,46475,840,0,0
"13069",2018,1,4,1,91,0,12,59016,1110,0,1
"13070",2018,1,4,1,52,0,12,84612,1170,1,0
"13071",2018,0,4,1,-137,0,13,86033,1220,1,0
"13072",2018,1,4,1,-179,0,12,73386,1130,0,0
"13073",2018,1,4,1,100,0,13,84989,1220,0,0
"13074",2018,1,4,2,169,0,13,61379,1200,0,0
"13075",2018,0,4,1,68,0,15,80664,1370,0,0
"13076",2018,0,4,1,53,0,10,63820,990,1,0
"13077",2018,0,4,1,-123,0,11,44633,1040,0,1
"13078",2018,0,4,1,53,0,10,50510,960,0,1
"13079",2018,0,4,2,5,0,13,35271,1130,0,0
"13080",2018,1,4,1,-78,0,18,98472,1580,0,0
"13081",2018,0,4,2,74,0,17,54878,1480,0,0
"13082",2018,0,4,1,-59,0,11,55241,1050,0,1
"13083",2018,1,4,3,44,0,10,64809,970,0,1
"13084",2018,0,4,4,115,0,13,48337,1160,0,0
"13085",2018,0,4,1,-108,0,10,48034,970,1,1
"13086",2018,1,4,2,5,0,13,51035,1190,1,0
"13087",2018,1,4,1,117,0,13,87708,1230,0,0
"13088",2018,0,4,2,-132,0,9,47917,910,0,0
"13089",2018,0,4,1,126,0,14,48105,1260,0,1
"13090",2018,0,4,1,3,0,10,77820,1000,0,0
"13091",2018,1,4,1,-18,0,11,74012,1050,0,0
"13092",2018,1,4,3,169,0,14,66346,1260,0,0
"13093",2018,0,4,1,106,0,14,64191,1270,0,1
"13094",2018,0,4,1,120,0,10,59423,1000,0,0
"13095",2018,1,4,1,-96,0,12,92527,1180,0,0
"13096",2018,1,4,1,-50,0,13,89055,1230,0,0
"13097",2018,0,4,2,9,0,13,54320,1170,1,0
"13098",2018,0,4,1,35,0,16,77655,1440,1,0
"13099",2018,0,4,1,7,0,11,54925,1050,0,0
"13100",2018,0,4,3,-54,0,15,78938,1350,0,0
"13101",2018,1,4,1,30,0,14,90246,1280,0,0
"13102",2018,0,4,1,-142,0,11,53843,1040,0,1
"13103",2018,0,4,1,2,0,12,63276,1120,1,0
"13104",2018,1,4,1,-127,0,14,74775,1270,0,0
"13105",2018,1,4,1,160,0,10,64356,980,0,1
"13106",2018,1,4,2,-108,0,10,65185,970,0,0
"13107",2018,0,4,1,-174,0,11,50457,1050,0,0
"13108",2018,0,4,1,-98,0,10,44220,980,0,1
"13109",2018,1,4,2,108,0,14,59128,1260,0,0
"13110",2018,0,4,1,-172,0,17,66520,1480,1,0
"13111",2018,1,4,1,49,0,11,69314,1060,1,0
"13112",2018,1,4,1,35,0,11,76846,1090,0,0
"13113",2018,0,4,1,-69,0,15,68248,1360,0,0
"13114",2018,1,4,1,87,0,15,91225,1390,1,0
"13115",2018,1,4,2,79,0,12,49196,1090,1,1
"13116",2018,1,4,1,-79,0,14,94815,1300,1,0
"13117",2018,0,4,3,59,0,13,41598,1140,0,1
"13118",2018,0,4,1,143,0,18,48399,1540,0,1
"13119",2018,1,4,1,28,0,18,89259,1590,1,0
"13120",2018,1,4,1,-123,0,12,74863,1140,0,0
"13121",2018,0,4,1,-74,0,11,58876,1060,0,0
"13122",2018,1,4,1,141,0,15,80837,1380,0,0
"13123",2018,1,4,1,25,0,11,63202,1030,0,1
"13124",2018,1,4,1,44,0,11,74228,1050,0,1
"13125",2018,1,4,1,38,0,11,79966,1060,0,0
"13126",2018,0,4,2,-68,0,14,54961,1250,0,0
"13127",2018,1,4,1,-57,0,13,80979,1220,0,1
"13128",2018,0,4,1,159,0,15,57556,1310,0,0
"13129",2018,0,4,3,113,0,11,41177,1000,0,0
"13130",2018,1,4,1,63,0,13,72650,1220,0,1
"13131",2018,1,4,1,-150,0,10,59528,990,0,1
"13132",2018,0,4,3,-117,0,12,50474,1100,0,0
"13133",2018,1,4,1,155,0,16,76641,1440,0,0
"13134",2018,0,4,1,129,0,11,46369,1030,0,0
"13135",2018,0,4,1,58,0,11,49963,1050,0,0
"13136",2018,1,4,4,76,0,10,57737,970,0,1
"13137",2018,0,4,3,-20,0,10,50092,960,0,0
"13138",2018,1,4,1,89,0,12,70252,1130,0,1
"13139",2018,1,4,3,164,0,12,84815,1150,1,0
"13140",2018,0,4,1,-126,0,10,57005,1000,0,1
"13141",2018,1,4,1,126,0,14,60443,1280,0,0
"13142",2018,1,4,1,101,0,12,77723,1150,1,0
"13143",2018,1,4,3,-82,0,11,79438,1100,1,0
"13144",2018,1,4,1,-135,0,13,83958,1210,0,0
"13145",2018,1,4,1,47,0,10,66206,970,0,1
"13146",2018,0,4,1,-56,0,10,42587,950,0,1
"13147",2018,0,4,2,73,0,13,35903,1130,0,0
"13148",2018,1,4,2,-35,0,10,44985,970,0,0
"13149",2018,0,4,4,-136,0,15,65952,1320,1,0
"13150",2018,1,4,3,-52,0,12,75143,1140,0,0
"13151",2018,1,4,1,-169,0,13,68373,1220,1,1
"13152",2018,1,4,3,-162,0,13,52361,1170,0,1
"13153",2018,1,4,3,3,0,10,64792,980,0,0
"13154",2018,0,4,1,-15,0,12,63697,1140,0,0
"13155",2018,1,4,2,-179,0,14,58070,1270,1,0
"13156",2018,0,4,3,15,0,17,34011,1420,0,1
"13157",2018,0,4,2,168,0,12,57025,1130,0,0
"13158",2018,1,4,1,77,0,11,90150,1090,0,0
"13159",2018,1,4,3,-102,0,11,74756,1080,1,0
"13160",2018,0,4,1,-68,0,12,85037,1170,0,0
"13161",2018,0,4,1,-131,0,14,52825,1260,0,1
"13162",2018,0,4,1,73,0,9,61390,900,0,0
"13163",2018,1,4,2,-66,0,14,50649,1250,0,1
"13164",2018,1,4,1,-162,0,13,81882,1230,0,0
"13165",2018,1,4,1,36,0,13,60982,1170,0,0
"13166",2018,0,4,1,-30,0,11,65824,1070,0,1
"13167",2018,1,4,1,37,0,13,72723,1210,0,0
"13168",2018,1,4,1,-113,0,14,92068,1330,0,0
"13169",2018,0,4,2,-131,0,13,60731,1180,0,0
"13170",2018,1,4,3,64,0,13,82759,1210,1,0
"13171",2018,0,4,2,143,0,11,26009,1000,0,1
"13172",2018,0,4,1,-166,0,14,79532,1280,1,0
"13173",2018,1,4,3,-73,0,12,42267,1110,1,1
